word,type,count,language
과분,Noun,18,kr
불쑥,Noun,18,kr
감동,Noun,18,kr
빼,Noun,18,kr
긴장,Noun,18,kr
인기,Noun,18,kr
멜로,Noun,18,kr
싸이,Noun,18,kr
훗,Noun,18,kr
딩동댕,Noun,18,kr
쏟다,Verb,18,kr
걷히다,Verb,18,kr
빼앗기다,Verb,18,kr
몰아치다,Verb,18,kr
소리내다,Verb,18,kr
깨어지다,Verb,18,kr
찢기다,Verb,18,kr
잔잔하다,Adjective,17,kr
끊임없다,Adjective,17,kr
진정하다,Adjective,17,kr
우습다,Adjective,17,kr
캄캄하다,Adjective,17,kr
후련하다,Adjective,17,kr
으,Adverb,17,kr
울컥,Adverb,17,kr
로운,Josa,17,kr
에로,Josa,17,kr
까지라도,Josa,17,kr
동,Modifier,17,kr
수평선,Noun,17,kr
사라,Noun,17,kr
호,Noun,17,kr
실,Noun,17,kr
밤길,Noun,17,kr
물새,Noun,17,kr
하라,Noun,17,kr
그누,Noun,17,kr
공원,Noun,17,kr
호수,Noun,17,kr
네온,Noun,17,kr
부모,Noun,17,kr
전쟁,Noun,17,kr
오시,Noun,17,kr
리오,Noun,17,kr
일일,Noun,17,kr
눈망울,Noun,17,kr
취하,Noun,17,kr
주리,Noun,17,kr
곤,Noun,17,kr
소개,Noun,17,kr
열정,Noun,17,kr
쉿,Noun,17,kr
상큼,Noun,17,kr
본적,Noun,17,kr
수화기,Noun,17,kr
통화,Noun,17,kr
변,Noun,17,kr
소설,Noun,17,kr
밀고,Noun,17,kr
가운데,Noun,17,kr
러브,Noun,17,kr
놀,Noun,17,kr
사치,Noun,17,kr
롤,Noun,17,kr
일생,Noun,17,kr
손뼉,Noun,17,kr
차려,Noun,17,kr
고작,Noun,17,kr
감옥,Noun,17,kr
나땜,Noun,17,kr
악,Noun,17,kr
자격,Noun,17,kr
가든,Noun,17,kr
어쩌겠어,Noun,17,kr
구멍,Noun,17,kr
목말,Noun,17,kr
귀순,Noun,17,kr
만점,Noun,17,kr
솔로,Noun,17,kr
결말,Noun,17,kr
강남스타일,Noun,17,kr
뿜뿜,Noun,17,kr
파이팅,Noun,17,kr
퍼,PreEomi,17,kr
대,Suffix,17,kr
뿌리치다,Verb,17,kr
어루만지다,Verb,17,kr
떠다니다,Verb,17,kr
늙다,Verb,17,kr
꽂다,Verb,17,kr
어르다,Verb,17,kr
흘러나오다,Verb,17,kr
빼앗다,Verb,17,kr
떨치다,Verb,17,kr
움켜쥐다,Verb,17,kr
끼우다,Verb,17,kr
놔두다,Verb,17,kr
낫다,Verb,17,kr
내뱉다,Verb,17,kr
창백하다,Adjective,16,kr
재미있다,Adjective,16,kr
쓰라리다,Adjective,16,kr
춥다,Adjective,16,kr
가녀리다,Adjective,16,kr
옳다,Adjective,16,kr
정신차리다,Adjective,16,kr
숨막히다,Adjective,16,kr
놀랍다,Adjective,16,kr
되게,Adverb,16,kr
그런대로,Adverb,16,kr
남김없이,Adverb,16,kr
LET,Eng,16,en
CITY,Eng,16,en
blind,Eng,16,en
full,Eng,16,en
ONE,Eng,16,en
Big,Eng,16,en
HOT,Eng,16,en
toe,Eng,16,en
open,Eng,16,en
funky,Eng,16,en
presence,Eng,16,en
Drop,Eng,16,en
ALL,Eng,16,en
pass,Eng,16,en
straight,Eng,16,en
town,Eng,16,en
finesse,Eng,16,en
l,Eng,16,en
Nihon,Eng,16,en
Annie,Eng,16,en
friday,Eng,16,en
type,Eng,16,en
pumpin,Eng,16,en
old,Eng,16,en
guess,Eng,16,en
favorite,Eng,16,en
Face,Eng,16,en
Season,Eng,16,en
Starry,Eng,16,en
Someday,Eng,16,en
nuthin,Eng,16,en
freak,Eng,16,en
dude,Eng,16,en
Another,Eng,16,en
whatever,Eng,16,en
Bling,Eng,16,en
Street,Eng,16,en
Will,Eng,16,en
Everytime,Eng,16,en
queen,Eng,16,en
School,Eng,16,en
Find,Eng,16,en
Lifetime,Eng,16,en
smiley,Eng,16,en
cloud,Eng,16,en
fantasy,Eng,16,en
Welcome,Eng,16,en
World,Eng,16,en
Hands,Eng,16,en
rainism,Eng,16,en
Friend,Eng,16,en
After,Eng,16,en
wherever,Eng,16,en
Again,Eng,16,en
Sound,Eng,16,en
danger,Eng,16,en
butterfly,Eng,16,en
Heartbeat,Eng,16,en
Super,Eng,16,en
Pick,Eng,16,en
hip,Eng,16,en
NU,Eng,16,en
Hurri,Eng,16,en
White,Eng,16,en
eheheheheh,Eng,16,en
loss,Eng,16,en
FADE,Eng,16,en
AWAY,Eng,16,en
Bonnie,Eng,16,en
Clyde,Eng,16,en
Asian,Eng,16,en
CARE,Eng,16,en
Whatta,Eng,16,en
whatta,Eng,16,en
damm,Eng,16,en
ping,Eng,16,en
pong,Eng,16,en
loud,Eng,16,en
nia,Eng,16,en
filter,Eng,16,en
bulletproof,Eng,16,en
GGANG,Eng,16,en
ching,Eng,16,en
overload,Eng,16,en
Lovesick,Eng,16,en
Ladidado,Eng,16,en
Babadida,Eng,16,en
sacrifice,Eng,16,en
aya,Eng,16,en
neither,Eng,16,en
drip,Eng,16,en
jam,Eng,16,en
Antifragile,Eng,16,en
hair,Eng,16,en
tee,Eng,16,en
한데,Eomi,16,kr
여보세요,Exclamation,16,kr
흔,Modifier,16,kr
사장,Noun,16,kr
제비,Noun,16,kr
총각,Noun,16,kr
주름,Noun,16,kr
부풀,Noun,16,kr
시가,Noun,16,kr
보나,Noun,16,kr
비틀,Noun,16,kr
풀,Noun,16,kr
대지,Noun,16,kr
작,Noun,16,kr
서도,Noun,16,kr
뱅뱅,Noun,16,kr
구경,Noun,16,kr
시어,Noun,16,kr
소린,Noun,16,kr
사탕,Noun,16,kr
근처,Noun,16,kr
일만,Noun,16,kr
해답,Noun,16,kr
아그네스,Noun,16,kr
체온,Noun,16,kr
구속,Noun,16,kr
설,Noun,16,kr
라일락,Noun,16,kr
그리네,Noun,16,kr
스잔,Noun,16,kr
애기,Noun,16,kr
이나,Noun,16,kr
일곱,Noun,16,kr
쥴리엣,Noun,16,kr
글썽,Noun,16,kr
모른체,Noun,16,kr
어쩐지,Noun,16,kr
아파해,Noun,16,kr
도전,Noun,16,kr
입장,Noun,16,kr
넥타이,Noun,16,kr
가려진,Noun,16,kr
이불,Noun,16,kr
딸,Noun,16,kr
가치,Noun,16,kr
쭉,Noun,16,kr
자신감,Noun,16,kr
지갑,Noun,16,kr
상황,Noun,16,kr
튕겨,Noun,16,kr
말세,Noun,16,kr
두번째,Noun,16,kr
셀,Noun,16,kr
묘,Noun,16,kr
땡땡,Noun,16,kr
아보,Noun,16,kr
내기,Noun,16,kr
도로,Noun,16,kr
혼잣말,Noun,16,kr
쭈쭈쭈,Noun,16,kr
말걸,Noun,16,kr
쟤,Noun,16,kr
연예인,Noun,16,kr
큰일,Noun,16,kr
에이,Noun,16,kr
다운타운,Noun,16,kr
덤디덤디,Noun,16,kr
헬로,Noun,16,kr
빗다,Verb,16,kr
사로자다,Verb,16,kr
헤아리다,Verb,16,kr
물러서다,Verb,16,kr
아른거리다,Verb,16,kr
데려오다,Verb,16,kr
매다,Verb,16,kr
길어지다,Verb,16,kr
째다,Verb,16,kr
돌려주다,Verb,16,kr
망치다,Verb,16,kr
잘살다,Verb,16,kr
시끄럽다,Adjective,15,kr
사뿐하다,Adjective,15,kr
싱그럽다,Adjective,15,kr
속절없다,Adjective,15,kr
자랑스럽다,Adjective,15,kr
황홀하다,Adjective,15,kr
적당하다,Adjective,15,kr
딱하다,Adjective,15,kr
당하다,Adjective,15,kr
간지럽다,Adjective,15,kr
순진하다,Adjective,15,kr
거대하다,Adjective,15,kr
놀래다,Adjective,15,kr
나아,Adverb,15,kr
그렇다고,Conjunction,15,kr
이러니,Conjunction,15,kr
밖에는,Josa,15,kr
연,Modifier,15,kr
보리,Noun,15,kr
고간,Noun,15,kr
항구,Noun,15,kr
부산,Noun,15,kr
벌판,Noun,15,kr
비둘기,Noun,15,kr
는가,Noun,15,kr
얄,Noun,15,kr
리얄,Noun,15,kr
랏,Noun,15,kr
혼,Noun,15,kr
정처,Noun,15,kr
흙,Noun,15,kr
달님,Noun,15,kr
갈색,Noun,15,kr
열기,Noun,15,kr
민들레,Noun,15,kr
진리,Noun,15,kr
밤비,Noun,15,kr
물든,Noun,15,kr
축하,Noun,15,kr
흐느끼,Noun,15,kr
이지,Noun,15,kr
방랑,Noun,15,kr
인지,Noun,15,kr
고등어,Noun,15,kr
리다,Noun,15,kr
무어,Noun,15,kr
헤헤,Noun,15,kr
겨울비,Noun,15,kr
마침내,Noun,15,kr
갈바람,Noun,15,kr
위엔,Noun,15,kr
주어,Noun,15,kr
하늘아래,Noun,15,kr
모래성,Noun,15,kr
초원,Noun,15,kr
코뿔소,Noun,15,kr
세번,Noun,15,kr
그까짓,Noun,15,kr
친,Noun,15,kr
위선,Noun,15,kr
휴식,Noun,15,kr
사람인,Noun,15,kr
우연이,Noun,15,kr
서랍,Noun,15,kr
란걸,Noun,15,kr
무심코,Noun,15,kr
간섭,Noun,15,kr
깨달,Noun,15,kr
커버,Noun,15,kr
베일,Noun,15,kr
하이,Noun,15,kr
시험,Noun,15,kr
떡,Noun,15,kr
노예,Noun,15,kr
나은,Noun,15,kr
십,Noun,15,kr
전율,Noun,15,kr
볼륨,Noun,15,kr
모조리,Noun,15,kr
거부,Noun,15,kr
금,Noun,15,kr
칼,Noun,15,kr
라따,Noun,15,kr
투성이,Noun,15,kr
라차,Noun,15,kr
초도,Noun,15,kr
윙크,Noun,15,kr
아틸,Noun,15,kr
딩가딩,Noun,15,kr
붙이다,Verb,15,kr
깔다,Verb,15,kr
끊기다,Verb,15,kr
돋다,Verb,15,kr
건너다,Verb,15,kr
가리우다,Verb,15,kr
싸다,Verb,15,kr
묶이다,Verb,15,kr
땡기다,Verb,15,kr
질리다,Verb,15,kr
꼬이다,Adjective,14,kr
단념하다,Adjective,14,kr
심각하다,Adjective,14,kr
삐지다,Adjective,14,kr
차분하다,Adjective,14,kr
후회되다,Adjective,14,kr
불편하다,Adjective,14,kr
값지다,Adjective,14,kr
그러다가,Conjunction,14,kr
HOLD,Eng,14,en
guy,Eng,14,en
IM,Eng,14,en
Who,Eng,14,en
before,Eng,14,en
truth,Eng,14,en
season,Eng,14,en
emotion,Eng,14,en
these,Eng,14,en
sea,Eng,14,en
H,Eng,14,en
double,Eng,14,en
Not,Eng,14,en
From,Eng,14,en
pregence,Eng,14,en
booty,Eng,14,en
kid,Eng,14,en
cold,Eng,14,en
future,Eng,14,en
Groove,Eng,14,en
sit,Eng,14,en
drunken,Eng,14,en
Boys,Eng,14,en
youll,Eng,14,en
pay,Eng,14,en
respect,Eng,14,en
shade,Eng,14,en
hide,Eng,14,en
waste,Eng,14,en
prove,Eng,14,en
save,Eng,14,en
Bingo,Eng,14,en
Dancing,Eng,14,en
Ima,Eng,14,en
both,Eng,14,en
timeless,Eng,14,en
Five,Eng,14,en
Six,Eng,14,en
wall,Eng,14,en
zone,Eng,14,en
noise,Eng,14,en
Till,Eng,14,en
Body,Eng,14,en
Di,Eng,14,en
Grow,Eng,14,en
Chitty,Eng,14,en
chitty,Eng,14,en
Mysteric,Eng,14,en
fashion,Eng,14,en
rockin,Eng,14,en
shit,Eng,14,en
Fiesta,Eng,14,en
Saturday,Eng,14,en
eleven,Eng,14,en
volume,Eng,14,en
Jump,Eng,14,en
Crescendo,Eng,14,en
Wait,Eng,14,en
easy,Eng,14,en
WAH,Eng,14,en
finna,Eng,14,en
stack,Eng,14,en
BOOMERANG,Eng,14,en
lifes,Eng,14,en
Ayy,Eng,14,en
Melody,Eng,14,en
tummy,Eng,14,en
Algorithm,Eng,14,en
attitude,Eng,14,en
dang,Eng,14,en
illusion,Eng,14,en
DM,Eng,14,en
플,Exclamation,14,kr
만큼이나,Josa,14,kr
본,Modifier,14,kr
모,Modifier,14,kr
왠,Modifier,14,kr
불만,Noun,14,kr
돌리지,Noun,14,kr
지평선,Noun,14,kr
고단,Noun,14,kr
파랑새,Noun,14,kr
뚜뚜루뚜,Noun,14,kr
긴머리,Noun,14,kr
아내,Noun,14,kr
살라,Noun,14,kr
얄라,Noun,14,kr
광,Noun,14,kr
집의,Noun,14,kr
신,Noun,14,kr
동그라미,Noun,14,kr
산들,Noun,14,kr
이오,Noun,14,kr
팽이,Noun,14,kr
동산,Noun,14,kr
깃,Noun,14,kr
사막,Noun,14,kr
노트,Noun,14,kr
자동차,Noun,14,kr
잡초,Noun,14,kr
백년,Noun,14,kr
계획,Noun,14,kr
바람소리,Noun,14,kr
회상,Noun,14,kr
해변,Noun,14,kr
영동,Noun,14,kr
을해,Noun,14,kr
무게,Noun,14,kr
은근,Noun,14,kr
밀면,Noun,14,kr
태운,Noun,14,kr
마르지,Noun,14,kr
깜깜,Noun,14,kr
펑펑,Noun,14,kr
보통,Noun,14,kr
상,Noun,14,kr
패인,Noun,14,kr
두비,Noun,14,kr
옥,Noun,14,kr
서서히,Noun,14,kr
뜬구름,Noun,14,kr
미처,Noun,14,kr
날로,Noun,14,kr
주말,Noun,14,kr
책임,Noun,14,kr
향수,Noun,14,kr
겨,Noun,14,kr
만일,Noun,14,kr
나니,Noun,14,kr
사일,Noun,14,kr
말론,Noun,14,kr
근대,Noun,14,kr
목소릴,Noun,14,kr
미스테리,Noun,14,kr
외침,Noun,14,kr
흥보가,Noun,14,kr
살다보면,Noun,14,kr
예상,Noun,14,kr
태도,Noun,14,kr
반대,Noun,14,kr
신촌,Noun,14,kr
구원,Noun,14,kr
등지,Noun,14,kr
미스터,Noun,14,kr
사건,Noun,14,kr
바란,Noun,14,kr
답지,Noun,14,kr
정원,Noun,14,kr
뭣,Noun,14,kr
링,Noun,14,kr
고장,Noun,14,kr
엉덩이,Noun,14,kr
고양이,Noun,14,kr
흉터,Noun,14,kr
여자라서,Noun,14,kr
중독,Noun,14,kr
중심,Noun,14,kr
비행,Noun,14,kr
땡,Noun,14,kr
춥다,Noun,14,kr
소파,Noun,14,kr
열애,Noun,14,kr
빙글뱅글,Noun,14,kr
품파,Noun,14,kr
끊어지다,Verb,14,kr
살피다,Verb,14,kr
변치않다,Verb,14,kr
삼다,Verb,14,kr
뵈다,Verb,14,kr
줍다,Verb,14,kr
흩다,Verb,14,kr
머뭇거리다,Verb,14,kr
비틀대다,Verb,14,kr
걸치다,Verb,14,kr
둘러싸다,Verb,14,kr
잦다,Verb,14,kr
딛다,Verb,14,kr
가까워지다,Verb,14,kr
갚다,Verb,14,kr
늦어지다,Verb,14,kr
낳다,Verb,14,kr
흐뭇하다,Adjective,13,kr
고요하다,Adjective,13,kr
귀하다,Adjective,13,kr
역겹다,Adjective,13,kr
뒤늦다,Adjective,13,kr
무덥다,Adjective,13,kr
저렇다,Adjective,13,kr
쑥스럽다,Adjective,13,kr
촌스럽다,Adjective,13,kr
안쓰럽다,Adjective,13,kr
급하다,Adjective,13,kr
막막하다,Adjective,13,kr
불쌍하다,Adjective,13,kr
서운하다,Adjective,13,kr
비겁하다,Adjective,13,kr
오로지,Adverb,13,kr
열심히,Adverb,13,kr
대로의,Josa,13,kr
까지는,Josa,13,kr
저,Modifier,13,kr
귀,Modifier,13,kr
가신,Noun,13,kr
기러기,Noun,13,kr
피지,Noun,13,kr
먼훗날,Noun,13,kr
은하수,Noun,13,kr
가로,Noun,13,kr
간밤,Noun,13,kr
가다가,Noun,13,kr
아카시아,Noun,13,kr
고무신,Noun,13,kr
아기,Noun,13,kr
아홉,Noun,13,kr
두리,Noun,13,kr
달도,Noun,13,kr
모닥불,Noun,13,kr
자락,Noun,13,kr
먹구름,Noun,13,kr
시름,Noun,13,kr
오색,Noun,13,kr
성,Noun,13,kr
별도,Noun,13,kr
눈보라,Noun,13,kr
연극,Noun,13,kr
초록,Noun,13,kr
태양도,Noun,13,kr
보랏빛,Noun,13,kr
불씨,Noun,13,kr
콧노래,Noun,13,kr
흰눈,Noun,13,kr
우두커니,Noun,13,kr
건배,Noun,13,kr
먹음,Noun,13,kr
강가,Noun,13,kr
머리카락,Noun,13,kr
가노,Noun,13,kr
빗줄기,Noun,13,kr
거니,Noun,13,kr
의지,Noun,13,kr
메이,Noun,13,kr
한지,Noun,13,kr
여자친구,Noun,13,kr
고생,Noun,13,kr
시도,Noun,13,kr
마르,Noun,13,kr
능력,Noun,13,kr
셔츠,Noun,13,kr
실증,Noun,13,kr
바랬,Noun,13,kr
여운,Noun,13,kr
건물,Noun,13,kr
강요,Noun,13,kr
방식,Noun,13,kr
모양,Noun,13,kr
교복,Noun,13,kr
몸매,Noun,13,kr
선생님,Noun,13,kr
추,Noun,13,kr
분노,Noun,13,kr
경고,Noun,13,kr
의식,Noun,13,kr
다운,Noun,13,kr
무조건,Noun,13,kr
첨,Noun,13,kr
하진,Noun,13,kr
보나마나,Noun,13,kr
홧김,Noun,13,kr
꼭꼭,Noun,13,kr
주윌,Noun,13,kr
기운,Noun,13,kr
어가,Noun,13,kr
일인,Noun,13,kr
미안,Noun,13,kr
한눈,Noun,13,kr
배려,Noun,13,kr
불안,Noun,13,kr
빚,Noun,13,kr
과,Noun,13,kr
별거,Noun,13,kr
왼손,Noun,13,kr
잔뜩,Noun,13,kr
에,Noun,13,kr
일로,Noun,13,kr
나선,Noun,13,kr
답장,Noun,13,kr
숟가락,Noun,13,kr
겹,Noun,13,kr
슈비,Noun,13,kr
아야,Noun,13,kr
자리,Suffix,13,kr
떠나오다,Verb,13,kr
헤치다,Verb,13,kr
움츠리다,Verb,13,kr
갈라지다,Verb,13,kr
들어서다,Verb,13,kr
이루어지다,Verb,13,kr
헝클어지다,Verb,13,kr
조르다,Verb,13,kr
가라앉다,Verb,13,kr
늘어지다,Verb,13,kr
드리우다,Verb,13,kr
되새기다,Verb,13,kr
들여다보다,Verb,13,kr
뛰놀다,Verb,13,kr
가려지다,Verb,13,kr
다물다,Verb,13,kr
마음먹다,Verb,13,kr
꽂히다,Verb,13,kr
넘어오다,Verb,13,kr
화나다,Verb,13,kr
휘청거리다,Verb,13,kr
숨가쁘다,Adjective,12,kr
처량하다,Adjective,12,kr
앙상하다,Adjective,12,kr
야릇하다,Adjective,12,kr
심심하다,Adjective,12,kr
비슷하다,Adjective,12,kr
만족하다,Adjective,12,kr
대단하다,Adjective,12,kr
촉촉하다,Adjective,12,kr
나약하다,Adjective,12,kr
칠하다,Adjective,12,kr
비싸다,Adjective,12,kr
단단하다,Adjective,12,kr
어쩌라고,Adverb,12,kr
일곱,Determiner,12,kr
el,Eng,12,en
al,Eng,12,en
corazon,Eng,12,en
honesty,Eng,12,en
any,Eng,12,en
buy,Eng,12,en
repeat,Eng,12,en
flower,Eng,12,en
Really,Eng,12,en
REST,Eng,12,en
outside,Eng,12,en
truly,Eng,12,en
Of,Eng,12,en
whenever,Eng,12,en
ideal,Eng,12,en
enjoyment,Eng,12,en
prince,Eng,12,en
Cinderella,Eng,12,en
DOC,Eng,12,en
Money,Eng,12,en
doesnt,Eng,12,en
Little,Eng,12,en
relieve,Eng,12,en
feet,Eng,12,en
p,Eng,12,en
bet,Eng,12,en
someone,Eng,12,en
sittin,Eng,12,en
use,Eng,12,en
couldnt,Eng,12,en
SES,Eng,12,en
W,Eng,12,en
tap,Eng,12,en
ghetto,Eng,12,en
d,Eng,12,en
JS,Eng,12,en
comin,Eng,12,en
BROS,Eng,12,en
divine,Eng,12,en
Caresse,Eng,12,en
MAKE,Eng,12,en
million,Eng,12,en
shes,Eng,12,en
Wont,Eng,12,en
fell,Eng,12,en
everynight,Eng,12,en
until,Eng,12,en
Hiphop,Eng,12,en
SIC,Eng,12,en
Finally,Eng,12,en
doo,Eng,12,en
kitty,Eng,12,en
tic,Eng,12,en
AH,Eng,12,en
hearts,Eng,12,en
already,Eng,12,en
point,Eng,12,en
Missing,Eng,12,en
Real,Eng,12,en
x,Eng,12,en
cannot,Eng,12,en
As,Eng,12,en
Hook,Eng,12,en
Talk,Eng,12,en
princess,Eng,12,en
imaginationOne,Eng,12,en
Though,Eng,12,en
Ure,Eng,12,en
Superstar,Eng,12,en
Fresh,Eng,12,en
Yea,Eng,12,en
Getem,Eng,12,en
ahead,Eng,12,en
Aye,Eng,12,en
bebe,Eng,12,en
Showing,Eng,12,en
family,Eng,12,en
songs,Eng,12,en
Walk,Eng,12,en
Beat,Eng,12,en
AMOLE,Eng,12,en
daridiridara,Eng,12,en
Hysteric,Eng,12,en
Tik,Eng,12,en
Tok,Eng,12,en
chingaling,Eng,12,en
elbow,Eng,12,en
single,Eng,12,en
Loverhollic,Eng,12,en
Robotronic,Eng,12,en
mighty,Eng,12,en
Bubi,Eng,12,en
LaLa,Eng,12,en
Dipdi,Eng,12,en
daridu,Eng,12,en
ta,Eng,12,en
Riddle,Eng,12,en
Everyone,Eng,12,en
alle,Eng,12,en
Naughty,Eng,12,en
hoohoo,Eng,12,en
Trou,Eng,12,en
ringer,Eng,12,en
Whoa,Eng,12,en
Tremble,Eng,12,en
Wash,Eng,12,en
Delight,Eng,12,en
energetic,Eng,12,en
aaare,Eng,12,en
gosh,Eng,12,en
Bae,Eng,12,en
woh,Eng,12,en
Um,Eng,12,en
boyfriend,Eng,12,en
Lata,Eng,12,en
panman,Eng,12,en
bird,Eng,12,en
Ay,Eng,12,en
Runnin,Eng,12,en
bleed,Eng,12,en
Yellow,Eng,12,en
stuP,Eng,12,en
Comma,Eng,12,en
flex,Eng,12,en
icy,Eng,12,en
realize,Eng,12,en
mom,Eng,12,en
stone,Eng,12,en
Rolling,Eng,12,en
climax,Eng,12,en
road,Eng,12,en
KOSMO,Eng,12,en
stunner,Eng,12,en
behind,Eng,12,en
Queens,Eng,12,en
MA,Eng,12,en
strawberry,Eng,12,en
ehoh,Eng,12,en
Million,Eng,12,en
diamonds,Eng,12,en
lalalalalalala,Eng,12,en
Growing,Eng,12,en
wisp,Eng,12,en
honestly,Eng,12,en
dresser,Eng,12,en
dress,Eng,12,en
fairy,Eng,12,en
tale,Eng,12,en
dovey,Eng,12,en
wooah,Eng,12,en
Christian,Eng,12,en
DARUMDARIMDA,Eng,12,en
Crew,Eng,12,en
Line,Eng,12,en
Mmhmm,Eng,12,en
fry,Eng,12,en
과도,Josa,12,kr
에서만,Josa,12,kr
작,Modifier,12,kr
이런저런,Modifier,12,kr
피리,Noun,12,kr
정열,Noun,12,kr
대요,Noun,12,kr
산마루,Noun,12,kr
우뚝,Noun,12,kr
발자욱,Noun,12,kr
빵빵,Noun,12,kr
파리,Noun,12,kr
서예,Noun,12,kr
부,Noun,12,kr
턱,Noun,12,kr
이몸,Noun,12,kr
쪽,Noun,12,kr
주신,Noun,12,kr
꼬리,Noun,12,kr
대기,Noun,12,kr
인간,Noun,12,kr
비틀비틀,Noun,12,kr
흐름,Noun,12,kr
출발,Noun,12,kr
백합,Noun,12,kr
빠,Noun,12,kr
눈시울,Noun,12,kr
다오,Noun,12,kr
관계,Noun,12,kr
황금,Noun,12,kr
은지,Noun,12,kr
아시아,Noun,12,kr
조건,Noun,12,kr
태극기,Noun,12,kr
흐느껴,Noun,12,kr
졸업,Noun,12,kr
띠,Noun,12,kr
감사,Noun,12,kr
마음껏,Noun,12,kr
주렴,Noun,12,kr
갑순이,Noun,12,kr
오른쪽,Noun,12,kr
고요,Noun,12,kr
다다,Noun,12,kr
도마,Noun,12,kr
창살,Noun,12,kr
유리창,Noun,12,kr
후횐,Noun,12,kr
샴푸,Noun,12,kr
안나,Noun,12,kr
흠,Noun,12,kr
걷기,Noun,12,kr
수다,Noun,12,kr
뚜루,Noun,12,kr
괘,Noun,12,kr
한강,Noun,12,kr
개인,Noun,12,kr
식,Noun,12,kr
마련,Noun,12,kr
자국,Noun,12,kr
다른사람,Noun,12,kr
영감,Noun,12,kr
채운,Noun,12,kr
사과,Noun,12,kr
숙제,Noun,12,kr
호기심,Noun,12,kr
결정,Noun,12,kr
총,Noun,12,kr
파서,Noun,12,kr
한여름,Noun,12,kr
무기,Noun,12,kr
다툼,Noun,12,kr
포,Noun,12,kr
실패,Noun,12,kr
아무나,Noun,12,kr
발버둥,Noun,12,kr
마침,Noun,12,kr
젝키,Noun,12,kr
늑대,Noun,12,kr
쫙,Noun,12,kr
나기,Noun,12,kr
울트라맨,Noun,12,kr
왜인,Noun,12,kr
필,Noun,12,kr
여유,Noun,12,kr
엉망,Noun,12,kr
운전,Noun,12,kr
겁쟁이,Noun,12,kr
취할,Noun,12,kr
지화,Noun,12,kr
강남,Noun,12,kr
해뜰,Noun,12,kr
뚜르뜨,Noun,12,kr
툭,Noun,12,kr
흰구름,Noun,12,kr
자기야,Noun,12,kr
라이엘,Noun,12,kr
뚜루왑,Noun,12,kr
땃,Noun,12,kr
강북,Noun,12,kr
샤샤,Noun,12,kr
샤,Noun,12,kr
우후,Noun,12,kr
닐리리,Noun,12,kr
쨍,Noun,12,kr
영수증,Noun,12,kr
엄지손가락,Noun,12,kr
히라기,Noun,12,kr
음료,Noun,12,kr
디저트,Noun,12,kr
김상사,Noun,12,kr
오라오라,Noun,12,kr
씹다,Verb,12,kr
찌푸리다,Verb,12,kr
씌우다,Verb,12,kr
시집가다,Verb,12,kr
반짝거리다,Verb,12,kr
건네주다,Verb,12,kr
재우다,Verb,12,kr
기울다,Verb,12,kr
실리다,Verb,12,kr
출렁이다,Verb,12,kr
정해지다,Verb,12,kr
찌들다,Verb,12,kr
신다,Verb,12,kr
재다,Verb,12,kr
깎다,Verb,12,kr
튀다,Verb,12,kr
가져오다,Verb,12,kr
나빠지다,Verb,12,kr
건드리다,Verb,12,kr
애처롭다,Adjective,11,kr
동그랗다,Adjective,11,kr
뽀얗다,Adjective,11,kr
곤란하다,Adjective,11,kr
같잖다,Adjective,11,kr
조그맣다,Adjective,11,kr
어질다,Adjective,11,kr
가엾다,Adjective,11,kr
평화롭다,Adjective,11,kr
나른하다,Adjective,11,kr
공허하다,Adjective,11,kr
순결하다,Adjective,11,kr
아찔하다,Adjective,11,kr
무뚝뚝하다,Adjective,11,kr
새까맣다,Adjective,11,kr
슬쩍,Adverb,11,kr
따로,Adverb,11,kr
어쩌지,Adverb,11,kr
첨,Adverb,11,kr
어김없이,Adverb,11,kr
아이고,Exclamation,11,kr
만치,Josa,11,kr
일텐데,Josa,11,kr
에서나,Josa,11,kr
만에,Josa,11,kr
와는,Josa,11,kr
과의,Josa,11,kr
더러,Josa,11,kr
양,Modifier,11,kr
공,Modifier,11,kr
각,Modifier,11,kr
열두,Modifier,11,kr
누비,Noun,11,kr
로스,Noun,11,kr
불길,Noun,11,kr
똑,Noun,11,kr
울음소리,Noun,11,kr
청바지,Noun,11,kr
이슬비,Noun,11,kr
시리,Noun,11,kr
동생,Noun,11,kr
가난,Noun,11,kr
얼룩,Noun,11,kr
꽃다발,Noun,11,kr
옵,Noun,11,kr
밀리,Noun,11,kr
여름밤,Noun,11,kr
합,Noun,11,kr
할아버지,Noun,11,kr
철부지,Noun,11,kr
뱅글,Noun,11,kr
탈,Noun,11,kr
희망이,Noun,11,kr
라지,Noun,11,kr
한밤,Noun,11,kr
열매,Noun,11,kr
사계절,Noun,11,kr
꽃들이,Noun,11,kr
단풍,Noun,11,kr
웃음소리,Noun,11,kr
택시,Noun,11,kr
드,Noun,11,kr
입김,Noun,11,kr
못내,Noun,11,kr
은빛,Noun,11,kr
아려,Noun,11,kr
미지,Noun,11,kr
헤엄,Noun,11,kr
허물,Noun,11,kr
피우지,Noun,11,kr
록,Noun,11,kr
산이,Noun,11,kr
사월,Noun,11,kr
커튼,Noun,11,kr
수요일,Noun,11,kr
무거워,Noun,11,kr
쯔쯔쯔,Noun,11,kr
경아,Noun,11,kr
무언,Noun,11,kr
비처럼,Noun,11,kr
공식,Noun,11,kr
고집,Noun,11,kr
현재,Noun,11,kr
어깰,Noun,11,kr
